gene_id	symbol_key	chrom	tss	strand	TATA	Inr	DPE	gc	cpg_oe	CpG_island	focused_TATA	broad_CpG_TATAless	coreprom_TATA	coreprom_Inr	coreprom_CpG_island	coreprom_focused_TATA_noCpG	coreprom_broad_CpG_TATAless
MINDY3	MINDY3	chr10	15860506	-	False	False	False	0.5979899497487438	0.45356125356125354	False	False	False	False	False	False	False	False
MAP3K11	MAP3K11	chr11	65614220	-	False	False	False	0.6532663316582915	0.6124526515151515	False	False	False	False	False	False	False	False
DDX28	DDX28	chr16	68023231	-	False	False	False	0.6532663316582915	1.200530888030888	True	False	True	False	False	True	False	True
CDC20	CDC20	chr1	43358980	+	False	False	False	0.6532663316582915	0.8674803836094158	True	False	True	False	False	True	False	True
SNX33	SNX33	chr15	75647911	+	False	False	False	0.6984924623115578	0.6207664884135472	False	False	False	False	False	False	False	False
EIF4G3	EIF4G3	chr1	21176896	-	False	False	False	0.6080402010050251	0.9386792452830188	True	False	True	False	False	True	False	True
SLC41A1	SLC41A1	chr1	205813197	-	False	True	False	0.6633165829145728	0.6854190585533869	True	False	True	False	True	True	False	True
PPIE	PPIE	chr1	39738881	+	False	False	False	0.6683417085427136	1.005050505050505	True	False	True	False	False	True	False	True
TFAM	TFAM	chr10	58385409	+	False	False	False	0.6532663316582915	0.908675799086758	True	False	True	False	False	True	False	True
ZNF671	ZNF671	chr19	57727623	-	False	False	False	0.6030150753768844	0.6430669800235017	False	False	False	False	False	False	False	False
IQGAP3	IQGAP3	chr1	156572564	-	False	False	False	0.6582914572864321	0.7125319693094629	True	False	True	False	False	True	False	True
AKR1B1	AKR1B1	chr7	134459099	-	False	False	False	0.6683417085427136	0.9012681159420289	True	False	True	False	False	True	False	True
SS18	SS18	chr18	26090612	-	False	False	False	0.7085427135678392	0.8883928571428571	True	False	True	False	False	True	False	True
PARVG	PARVG	chr22	44180924	+	False	False	False	0.48743718592964824	0.34280792420327305	False	False	False	False	False	False	False	False
ZNF226	ZNF226	chr19	44165099	+	False	False	False	0.5477386934673367	0.5360269360269361	False	False	False	False	False	False	False	False
ZNF184	ZNF184	chr6	27473104	-	False	False	False	0.6683417085427136	1.1264150943396227	True	False	True	False	False	True	False	True
PSMD9	PSMD9	chr12	121888789	+	False	False	False	0.6884422110552764	1.0205128205128204	True	False	True	False	False	True	False	True
MPHOSPH9	MPHOSPH9	chr12	123233140	-	False	False	False	0.7236180904522613	1.04634858812074	True	False	True	False	False	True	False	True
BLOC1S6	BLOC1S6	chr15	45587378	+	False	False	False	0.6231155778894473	0.9877220480668757	True	False	True	False	False	True	False	True
ENSG00000256500	ENSG00000256500	chr14	103562961	+	False	False	False	0.7437185929648241	1.0952118877270225	True	False	True	False	False	True	False	True
PIH1D2	PIH1D2	chr11	112074016	-	False	False	False	0.49748743718592964	0.5059322033898305	False	False	False	False	False	False	False	False
PITRM1	PITRM1	chr10	3172781	-	False	False	False	0.7085427135678392	1.0334441213128376	True	False	True	False	False	True	False	True
BTBD8	BTBD8	chr1	92080344	+	False	False	True	0.6582914572864321	0.885480093676815	True	False	True	False	False	True	False	True
DTX3	DTX3	chr12	57604823	+	False	False	False	0.6934673366834171	0.7053402646502835	True	False	True	False	False	True	False	True
NOCT	NOCT	chr4	139015780	+	False	False	False	0.7085427135678392	0.9314204314204314	True	False	True	False	False	True	False	True
WASHC5	WASHC5	chr8	125091791	-	False	False	False	0.6733668341708543	0.7981283422459893	True	False	True	False	False	True	False	True
SNRPD1	SNRPD1	chr18	21612313	+	False	False	False	0.678391959798995	1.0046093064091308	True	False	True	False	False	True	False	True
TOMM7	TOMM7	chr7	22822848	-	False	False	False	0.6180904522613065	0.8959216101694916	True	False	True	False	False	True	False	True
MKS1	MKS1	chr17	58219254	-	False	False	False	0.7085427135678392	1.2412474849094568	True	False	True	False	False	True	False	True
ZNF517	ZNF517	chr8	144798912	+	False	False	False	0.7889447236180904	0.9535690680766689	True	False	True	False	False	True	False	True
TNFRSF10B	TNFRSF10B	chr8	23069030	-	False	False	False	0.5879396984924623	0.9504477611940298	True	False	True	False	False	True	False	True
UTP14A	UTP14A	chrX	129906163	+	False	False	False	0.5728643216080402	1.1375039695141316	True	False	True	False	False	True	False	True
HSD17B11	HSD17B11	chr4	87391187	-	False	False	False	0.47738693467336685	0.7981283422459893	False	False	False	False	False	False	False	False
BRD1	BRD1	chr22	49827872	-	False	False	False	0.8291457286432161	1.2062389118864578	True	False	True	False	False	True	False	True
MXD3	MXD3	chr5	177311897	-	False	False	False	0.6934673366834171	0.7529955854530166	True	False	True	False	False	True	False	True
KDM6A	KDM6A	chrX	44873187	+	False	False	False	0.6934673366834171	1.008445945945946	True	False	True	False	False	True	False	True
PHTF1	PHTF1	chr1	113759485	-	False	False	False	0.7537688442211056	0.8846017069701281	True	False	True	False	False	True	False	True
TNIP3	TNIP3	chr4	121164320	-	False	True	False	0.36180904522613067	0.30709876543209874	False	False	False	False	True	False	False	False
FAM168A	FAM168A	chr11	73598111	-	False	False	False	0.7437185929648241	0.8371394230769231	True	False	True	False	False	True	False	True
RDX	RDX	chr11	110296613	-	False	True	False	0.7939698492462312	1.0522352187149495	True	False	True	False	True	True	False	True
ZC3H12A	ZC3H12A	chr1	37474579	+	False	False	False	0.7788944723618091	0.9308386234547277	True	False	True	False	False	True	False	True
CKS2	CKS2	chr9	89311194	+	False	False	False	0.6331658291457286	1.1637426900584795	True	False	True	False	False	True	False	True
INTS14	INTS14	chr15	65611130	-	False	False	False	0.6532663316582915	1.1030486268581507	True	False	True	False	False	True	False	True
APIP	APIP	chr11	34916378	-	False	False	False	0.7236180904522613	0.9300876338851023	True	False	True	False	False	True	False	True
ICAM1	ICAM1	chr19	10271119	+	False	False	False	0.6733668341708543	0.7195480225988701	True	False	True	False	False	True	False	True
GPX7	GPX7	chr1	52602370	+	False	False	False	0.7638190954773869	1.0424305919329493	True	False	True	False	False	True	False	True
USP16	USP16	chr21	29024667	+	False	False	False	0.6130653266331658	0.5985780694558381	False	False	False	False	False	False	False	False
PIN1	PIN1	chr19	9835317	+	False	False	False	0.7487437185929648	0.986651411136537	True	False	True	False	False	True	False	True
MFSD11	MFSD11	chr17	76738118	+	False	False	False	0.6080402010050251	0.8155737704918032	True	False	True	False	False	True	False	True
GTSE1	GTSE1	chr22	46296869	+	False	False	False	0.6582914572864321	1.03060263653484	True	False	True	False	False	True	False	True
ITGA6	ITGA6	chr2	172427585	+	False	False	False	0.7537688442211056	1.1262026032823995	True	False	True	False	False	True	False	True
WWOX	WWOX	chr16	78099653	+	False	False	False	0.7035175879396985	1.1110421836228288	True	False	True	False	False	True	False	True
ZNF213	ZNF213	chr16	3135028	+	False	False	False	0.6884422110552764	1.0349881796690308	True	False	True	False	False	True	False	True
ZNF787	ZNF787	chr19	56121294	-	False	True	False	0.7537688442211056	0.7783572359843546	True	False	True	False	True	True	False	True
BBS4	BBS4	chr15	72686206	+	False	False	False	0.6331658291457286	1.0091277890466532	True	False	True	False	False	True	False	True
LSM5	LSM5	chr7	32490379	-	False	True	False	0.5979899497487438	0.9561899378179762	True	False	True	False	True	True	False	True
CFL1	CFL1	chr11	65858179	-	False	False	False	0.678391959798995	0.9621978021978022	True	False	True	False	False	True	False	True
CTNS	CTNS	chr17	3636759	+	False	False	False	0.6984924623115578	0.8260689082606891	True	False	True	False	False	True	False	True
SNRPC	SNRPC	chr6	34757504	+	False	False	False	0.6381909547738693	0.9476190476190476	True	False	True	False	False	True	False	True
CRIPT	CRIPT	chr2	46617214	+	False	False	False	0.5628140703517588	0.699609375	True	False	True	False	False	True	False	True
ENSG00000265118	ENSG00000265118	chr17	31318830	-	False	False	False	0.36683417085427134	0.31191222570532917	False	False	False	False	False	False	False	False
MSANTD7	MSANTD7	chr10	14838305	+	False	False	False	0.6934673366834171	0.977991452991453	True	False	True	False	False	True	False	True
NSG1	NSG1	chr4	4387101	+	False	False	False	0.7688442211055276	1.0131671348314606	True	False	True	False	False	True	False	True
RNF166	RNF166	chr16	88706407	-	False	False	False	0.7788944723618091	1.1565811965811965	True	False	True	False	False	True	False	True
HNRNPC	HNRNPC	chr14	21269441	-	False	False	False	0.592964824120603	1.0005915409642119	True	False	True	False	False	True	False	True
LAMP3	LAMP3	chr3	183162733	-	False	False	False	0.6884422110552764	0.8068715322236449	True	False	True	False	False	True	False	True
MKNK1	MKNK1	chr1	46604267	-	False	False	False	0.7085427135678392	0.7719477337688853	True	False	True	False	False	True	False	True
MYCBP2	MYCBP2	chr13	77327093	-	False	False	False	0.7135678391959799	0.8022396416573349	True	False	True	False	False	True	False	True
RGS9	RGS9	chr17	65137369	+	False	False	False	0.7587939698492462	0.8731133731133731	True	False	True	False	False	True	False	True
TTC21B	TTC21B	chr2	165953775	-	False	False	False	0.7135678391959799	0.8304848966613673	True	False	True	False	False	True	False	True
ODF2L	ODF2L	chr1	86396322	-	False	False	False	0.6381909547738693	0.7440179461615155	True	False	True	False	False	True	False	True
HMSD	HMSD	chr18	63949300	+	False	False	False	0.7085427135678392	0.8048105576841209	True	False	True	False	False	True	False	True
ZNF239	ZNF239	chr10	43574615	-	False	False	False	0.6934673366834171	0.8387776606954689	True	False	True	False	False	True	False	True
YKT6	YKT6	chr7	44200977	+	False	False	False	0.6934673366834171	0.8844444444444445	True	False	True	False	False	True	False	True
ATXN2L	ATXN2L	chr16	28822998	+	False	False	False	0.8140703517587939	1.1413506012950971	True	False	True	False	False	True	False	True
SYMPK	SYMPK	chr19	45863146	-	False	False	False	0.7336683417085427	1.0992225859247136	True	False	True	False	False	True	False	True
TMEM168	TMEM168	chr7	112790392	-	False	False	False	0.7135678391959799	1.3222591362126246	True	False	True	False	False	True	False	True
AARSD1	AARSD1	chr17	42964453	-	False	False	False	0.6432160804020101	1.0265291083271924	True	False	True	False	False	True	False	True
CCDC115	CCDC115	chr2	130342163	-	False	False	False	0.6331658291457286	0.5236842105263158	False	False	False	False	False	False	False	False
ATR	ATR	chr3	142578732	-	False	False	False	0.6834170854271356	0.7829508196721311	True	False	True	False	False	True	False	True
PSPH	PSPH	chr7	56051443	-	False	False	False	0.678391959798995	0.8335537918871252	True	False	True	False	False	True	False	True
KCTD10	KCTD10	chr12	109477299	-	False	True	False	0.6834170854271356	0.7038019451812555	True	False	True	False	True	True	False	True
MRPL9	MRPL9	chr1	151763495	-	False	True	False	0.7236180904522613	0.8835907335907336	True	False	True	False	True	True	False	True
OSBPL3	OSBPL3	chr7	24980177	-	False	False	False	0.7688442211055276	0.8886980419099966	True	False	True	False	False	True	False	True
FANCM	FANCM	chr14	45135929	+	False	False	False	0.542713567839196	0.8982638888888889	False	False	False	False	False	False	False	False
DNAJB6	DNAJB6	chr7	157337003	+	False	False	False	0.6582914572864321	1.1552975326560233	True	False	True	False	False	True	False	True
ZNF14	ZNF14	chr19	19733111	-	False	False	False	0.6080402010050251	0.8160196828868234	True	False	True	False	False	True	False	True
NAT1	NAT1	chr8	18210108	+	False	False	False	0.5376884422110553	0.14183891660727013	False	False	False	False	False	False	False	False
CATSPERD	CATSPERD	chr19	5720636	+	False	False	False	0.678391959798995	0.9847053531264057	True	False	True	False	False	True	False	True
VSIR	VSIR	chr10	71773519	-	False	False	False	0.7889447236180904	0.9802955665024631	True	False	True	False	False	True	False	True
ENSG00000284773	ENSG00000284773	chr1	34985312	-	False	False	False	0.7035175879396985	0.8883928571428571	True	False	True	False	False	True	False	True
MTERF2	MTERF2	chr12	106987145	-	False	False	False	0.6834170854271356	0.774496336996337	True	False	True	False	False	True	False	True
MBLAC1	MBLAC1	chr7	100126966	+	False	False	False	0.6381909547738693	0.8897168405365127	True	False	True	False	False	True	False	True
FAHD2B	FAHD2B	chr2	97094881	-	False	False	False	0.7085427135678392	0.7616841257050766	True	False	True	False	False	True	False	True
PPP3CB	PPP3CB	chr10	73496023	-	False	False	False	0.6683417085427136	0.7877288471053934	True	False	True	False	False	True	False	True
ANKRD40	ANKRD40	chr17	50707913	-	False	False	False	0.6834170854271356	0.8439732142857143	True	False	True	False	False	True	False	True
TBL3	TBL3	chr16	1972052	+	False	False	False	0.6934673366834171	1.132349841938883	True	False	True	False	False	True	False	True
DBI	DBI	chr2	119366976	+	False	False	True	0.6432160804020101	0.77734375	True	False	True	False	False	True	False	True
SRSF3	SRSF3	chr6	36594361	+	True	False	False	0.5728643216080402	1.052910052910053	True	False	False	True	False	True	False	False
EMC10	EMC10	chr19	50476506	+	False	False	False	0.7185929648241206	0.7831562377016923	True	False	True	False	False	True	False	True
ENSG00000284057	ENSG00000284057	chr11	93741663	+	False	False	False	0.592964824120603	1.1845238095238095	True	False	True	False	False	True	False	True
POLR2E	POLR2E	chr19	1095374	-	False	False	False	0.6984924623115578	1.3006535947712419	True	False	True	False	False	True	False	True
TMPO	TMPO	chr12	98515589	+	False	False	False	0.6884422110552764	1.0648544520547945	True	False	True	False	False	True	False	True
SUOX	SUOX	chr12	55997275	+	False	False	False	0.592964824120603	0.47086660751257026	False	False	False	False	False	False	False	False
MLST8	MLST8	chr16	2205453	+	False	False	False	0.7135678391959799	1.0159281192566878	True	False	True	False	False	True	False	True
ASCC2	ASCC2	chr22	29838273	-	False	False	False	0.7286432160804021	0.9804887662593614	True	False	True	False	False	True	False	True
DCAF15	DCAF15	chr19	13952508	+	False	False	False	0.7286432160804021	0.9306972789115646	True	False	True	False	False	True	False	True
NASP	NASP	chr1	45584040	+	True	False	False	0.592964824120603	0.804040404040404	True	False	False	True	False	True	False	False
GET3	GET3	chr19	12737496	+	False	False	False	0.542713567839196	0.6461038961038961	False	False	False	False	False	False	False	False
HPS5	HPS5	chr11	18322139	-	False	False	False	0.6080402010050251	0.8518835616438356	True	False	True	False	False	True	False	True
XRCC6	XRCC6	chr22	41621294	+	False	False	False	0.592964824120603	1.0068452380952382	True	False	True	False	False	True	False	True
SLK	SLK	chr10	103967139	+	False	False	False	0.8241206030150754	1.21265625	True	False	True	False	False	True	False	True
PLEKHA8	PLEKHA8	chr7	30028411	+	False	False	False	0.7487437185929648	1.0795660036166366	True	False	True	False	False	True	False	True
DIAPH1	DIAPH1	chr5	141618999	-	False	False	False	0.7487437185929648	1.251572327044025	True	False	True	False	False	True	False	True
ATM	ATM	chr11	108223066	+	False	False	False	0.6331658291457286	1.0021203286509408	True	False	True	False	False	True	False	True
PHKG2	PHKG2	chr16	30748424	+	False	False	False	0.6934673366834171	0.7525210084033613	True	False	True	False	False	True	False	True
PSME4	PSME4	chr2	53970992	-	False	False	False	0.7738693467336684	0.908675799086758	True	False	True	False	False	True	False	True
HYCC2	HYCC2	chr2	201071670	-	False	False	False	0.6381909547738693	0.6611295681063123	True	False	True	False	False	True	False	True
SLFN5	SLFN5	chr17	35243071	+	False	False	False	0.6432160804020101	0.825927734375	True	False	True	False	False	True	False	True
SNX13	SNX13	chr7	17940493	-	False	False	False	0.7035175879396985	1.3006535947712419	True	False	True	False	False	True	False	True
MAN2C1	MAN2C1	chr15	75368606	-	False	False	False	0.6683417085427136	0.9606896551724138	True	False	True	False	False	True	False	True
TIGD6	TIGD6	chr5	150000653	-	False	False	False	0.6934673366834171	0.9197478991596638	True	False	True	False	False	True	False	True
